,3,Fake Data-SN_03,Fake Data-SN_03,,,6/18/14,PT,7/3/14,5/27/15,PT,On hold,AR,Ballast Point,Gordon J. Thomas,Research,Encrypted Email,.CSV,Yes,FD Sponsored,FD RCT,Research,RST003,Extreme,,8/11/08,1/30/18,Yes,English,Multiple,no,yes,Stimulation,n/a,No,Yes,"Yes, new",,Not complete,11/2/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,3,Fake Data-SN_04,Fake Data-SN_04,,,6/18/14,PT,7/3/14,5/28/15,PT,On hold,AR,Ballast Point,Gordon J. Thomas,Research,Encrypted Email,.CSV,Yes,FD Sponsored,FD RCT,Research,RST004,Extreme,,8/12/08,1/31/18,Yes,English,Multiple,no,yes,Stimulation,n/a,No,Yes,"Yes, new",,Not complete,11/3/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,3,Fake Data-SN_05,Fake Data-SN_05,,,6/18/14,PT,7/3/14,5/29/15,PT,On hold,AR,Ballast Point,Gordon J. Thomas,Research,Encrypted Email,.CSV,Yes,FD Sponsored,FD RCT,Research,RST005,Extreme,,8/13/08,2/1/18,Yes,English,Multiple,no,yes,Stimulation,n/a,No,Yes,"Yes, new",,Not complete,11/4/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,4,Fake Data-SN_06,Fake Data-SN_06,,,6/18/14,PT,7/3/14,5/30/15,PT,Ongoing,AR,Ballast Point,Gordon J. Thomas,Research,Encrypted Email,.CSV,Yes,FD Sponsored,FD RCT,Academic,RST006,Extreme,,8/14/08,2/2/18,Yes,English,Multiple,no,yes,Stimulation,n/a,No,Yes,"Yes, new",,Not complete,11/5/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,5,Fake Data-SN_07,Fake Data-SN_07,,,10/14/14,PT,10/1/14,5/31/15,PT,Complete,AR,Ballast Point,Gordon J. Thomas,Grant proposal,Email (Unencrypted),.CSV,No,FD Sponsored,FD RCT,Academic,RST007,Extreme,,8/15/08,2/3/18,Yes,English,Single,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/6/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,6,Fake Data-SN_08,Fake Data-SN_08,,,5/1/14,PT,8/5/14,6/1/15,PT,Complete,AR,Ballast Point,Gordon J. Thomas,Collaboration,Email or ftp (encrypted),.CSV,Yes,FD Sponsored,FD RCT,Academic,RST008,Extreme,,8/16/08,2/4/18,Yes,English,Single,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/7/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,7,Fake Data-SN_09,Fake Data-SN_09,,,3/17/14,PT,3/17/14,6/2/15,PT,Complete,AR,Ballast Point,Pia R. Walker,Research,Email (Unencrypted),.CSV,No,FD Sponsored,FD RCT,Academic,RST009,Extreme,,8/17/08,2/5/18,Yes,English,Multiple,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/8/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,8,Fake Data-SN_10,Fake Data-SN_10,,,1/14/15,PT,3/18/14,6/3/15,PT,Complete,AW,Ballast Point,Pia R. Walker,Collaboration,Email or ftp (encrypted),.CSV,No,FD Sponsored,FD RCT,Academic,RST010,Extreme,,8/18/08,2/6/18,Yes,English,Single,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/9/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,9,Fake Data-SN_11,Fake Data-SN_11,,,5/21/15,TT,5/22/15,6/4/15,TT,Complete,AW,Ballast Point,Pia R. Walker,Grant proposal,Email or ftp (encrypted),.CSV,Yes,FD Sponsored,FD RCT,Academic,RST011,Extreme,,8/19/08,2/7/18,Yes,English,Single,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/10/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,10,Fake Data-SN_12,Fake Data-SN_12,,,6/5/15,TT,6/21/15,6/5/15,TT,Ongoing,AW,Ballast Point,Pia R. Walker,Study,USB (encrypted),.CSV,Yes,Investigator Initiated,FD RCT,Academic,RST012,Extreme,,8/20/08,6/2/16,Yes,English,Single,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/11/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,11,Fake Data-SN_13,Fake Data-SN_13,,,6/29/15,TT,6/29/15,6/6/15,TT,Ongoing,AW,Orbital United,Pia R. Walker,Research,Encrypted Email,.CSV,Yes,Investigator Initiated,FD RCT,Academic,RST013,Extreme,,9/27/16,6/3/16,Yes,English,Multiple,no,yes,Stimulation,n/a,No,Yes,"Yes, new",,Fully Executed,11/12/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,12,Fake Data-SN_14,Fake Data-SN_14,,,6/29/15,TT,10/1/14,6/7/15,TT,Ongoing,AW,Orbital United,Pia R. Walker,Grant proposal,Cloud (BOX),.CSV,Yes,Investigator Initiated,FD RCT,Academic,RST014,Extreme,,9/28/16,6/4/16,Yes,English,Single,no,no,Stimulation,n/a,No,No,No,,Fully Executed,11/13/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,13,Fake Data-SN_15,Fake Data-SN_15,,,6/29/15,TT,10/2/14,6/8/15,TT,On hold,AW,Orbital United,Pia R. Walker,Grant proposal,Cloud (BOX),Database,Yes,Investigator Initiated,FD RCT,Academic,RST015,Moderate,,9/29/16,6/5/16,Yes,English,Single,no,no,Analystics,n/a,No,No,"Yes, new",,Fully Executed,11/14/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,14,Fake Data-SN_16,Fake Data-SN_16,,,10/21/15,TT,11/1/15,11/3/15,TT,Complete,AW,Orbital United,Pia R. Walker,Grant proposal,Cloud (Egnyte),Database,Yes,Investigator Initiated,FD RCT,Academic,RST016,Moderate,,9/30/16,6/6/16,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,Fully Executed,11/15/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,15,Fake Data-SN_17,Fake Data-SN_17,,,1/26/16,TT,2/1/16,3/24/16,TT,Ongoing,AW,Orbital United,Pia R. Walker,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Academic,RST017,Moderate,,10/1/16,6/7/16,Yes,English,Multiple,no,no,Analystics,n/a,No,No,No,,Fully Executed,11/16/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,16,Fake Data-SN_18,Fake Data-SN_18,,,1/29/16,RN,4/21/16,4/21/16,RN,Ongoing,AW,Orbital United,Pia R. Walker,Study,Cloud (BOX),Database,No,Investigator Initiated,Institution WRP,Research,RST018,Moderate,,10/2/16,6/8/16,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,Fully Executed,11/17/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,17,Fake Data-SN_19,Fake Data-SN_19,,,3/7/16,RN,3/7/16,3/7/16,RN,Ongoing,AW,Orbital United,Serena Bailey,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST019,Moderate,,10/3/16,6/9/16,Yes,English,Single,no,no,Analystics,n/a,Yes,No,"Yes, new",,Fully Executed,11/18/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,18,Fake Data-SN_20,Fake Data-SN_20,,,7/8/16,RN,7/8/16,7/12/16,RN,Complete,AW,Orbital United,Serena Bailey,Publication,Encrypted Email,Database,Yes,Investigator Initiated,Institution WRP,Research,RST020,Moderate,,10/4/16,6/10/16,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,n/a,10/3/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,19,Fake Data-SN_21,Fake Data-SN_21,,,7/12/16,RN,7/6/16,7/6/16,RN,Complete,AW,Florida State,Serena Bailey,Collaboration,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST021,Moderate,,10/5/16,6/11/16,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,n/a,10/4/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,20,Fake Data-SN_22,Fake Data-SN_22,,,10/4/16,RN,10/11/16,10/10/16,RN,Ongoing,SD,Florida State,Serena Bailey,Publication,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST022,Moderate,,10/6/16,6/12/16,Yes,English,Multiple,no,no,Analystics,n/a,No,Yes,"Yes, new",,n/a,10/5/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,21,Fake Data-SN_23,Fake Data-SN_23,,,10/7/16,RN,12/16/16,12/19/16,RN,Ongoing,SD,Florida State,Serena Bailey,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST023,None,,10/7/16,4/11/17,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,n/a,10/6/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,22,Fake Data-SN_24,Fake Data-SN_24,,,10/7/16,RN,10/28/16,12/20/16,RN,Incomplete,SD,Florida State,Serena Bailey,Publication,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST024,None,,10/4/16,3/2/17,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,n/a,10/7/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,23,Fake Data-SN_25,Fake Data-SN_25,,,11/1/16,PW,11/7/16,11/7/16,PW,Ongoing,SD,Waffle House,Serena Bailey,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST025,None,,4/28/16,4/27/17,Yes,English,Single,no,no,Analystics,n/a,No,No,No,,n/a,10/8/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,24,Fake Data-SN_26,Fake Data-SN_26,,,11/29/16,PW,11/29/16,11/29/16,PW,Ongoing,SD,Waffle House,Serena Bailey,Research,Cloud (BOX),Database,No,Investigator Initiated,Institution WRP,Research,RST026,None,,4/29/16,4/28/17,Yes,English,Multiple,no,no,Analystics,n/a,Yes,Yes,"Yes, current",,n/a,10/9/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,25,Fake Data-SN_27,Fake Data-SN_27,,,12/27/16,PW,11/30/16,11/30/16,PW,In Review,SD,Waffle House,Serena Bailey,Study,,Database,Yes,Investigator Initiated,Institution WRP,Research,RST027,None,,4/30/16,4/29/17,Yes,English,Multiple,no,no,Analystics,n/a,Yes,Yes,"Yes, current",,n/a,10/10/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,26,Fake Data-SN_28,Fake Data-SN_28,,,1/10/17,PW,12/1/16,12/1/16,PW,In Review,SD,Waffle House,Serena Bailey,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST028,None,,5/1/16,4/30/17,Yes,English,Multiple,no,no,Analystics,n/a,Yes,Yes,"Yes, current",,n/a,10/11/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,27,Fake Data-SN_29,Fake Data-SN_29,,,1/12/17,AK,12/2/16,12/2/16,AK,In Review,SD,Headquarters,Richard Hendricks,Study,,Database,Yes,Investigator Initiated,Institution WRP,Research,RST029,None,,5/2/16,5/1/17,Yes,English,Single,no,no,Analystics,n/a,Yes,Yes,"Yes, current",,n/a,10/12/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,28,Fake Data-SN_30,Fake Data-SN_30,,,2/14/17,AK,12/3/16,12/3/16,AK,In Review,RS,Headquarters,Richard Hendricks,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST030,None,,5/3/16,5/2/17,Yes,English,Multiple,no,no,Analystics,n/a,Yes,Yes,"Yes, current",,n/a,10/13/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
,29,Fake Data-SN_31,Fake Data-SN_31,,,2/16/17,AK,2/16/17,2/16/17,AK,Ongoing,RS,Headquarters,Richard Hendricks,Study,Cloud (BOX),Database,Yes,Investigator Initiated,Institution WRP,Research,RST031,None,,5/27/16,5/25/17,Yes,English,Single,no,no,Analystics,n/a,Yes,Yes,"Yes, current",,n/a,10/14/16,,It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout.
